# Sample generated by Stan (Automatic Differentiation Variational Inference)
# stan_version_major=2
# stan_version_minor=14
# stan_version_patch=0
lp__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,beta.31,beta.32,beta.33,beta.34,beta.35,beta.36,beta.37,beta.38,beta.39,beta.40,beta.41,beta.42,beta.43,beta.44,beta.45,beta.46,beta.47,beta.48,beta.49,beta.50,beta.51,beta.52,beta.53,beta.54,beta.55,beta.56,beta.57,beta.58,beta.59,beta.60,beta.61,beta.62,beta.63,beta.64,beta.65,beta.66,beta.67,beta.68,beta.69,beta.70,beta.71,beta.72,beta.73,beta.74,beta.75,beta.76,beta.77,beta.78,beta.79,beta.80,beta.81,beta.82,beta.83,beta.84,beta.85,beta.86,beta.87,beta.88,beta.89,beta.90,beta.91,beta.92,beta.93,beta.94,beta.95,beta.96,beta.97,beta.98,beta.99,beta.100,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,lambda.11,lambda.12,lambda.13,lambda.14,lambda.15,lambda.16,lambda.17,lambda.18,lambda.19,lambda.20,lambda.21,lambda.22,lambda.23,lambda.24,lambda.25,lambda.26,lambda.27,lambda.28,lambda.29,lambda.30,lambda.31,lambda.32,lambda.33,lambda.34,lambda.35,lambda.36,lambda.37,lambda.38,lambda.39,lambda.40,lambda.41,lambda.42,lambda.43,lambda.44,lambda.45,lambda.46,lambda.47,lambda.48,lambda.49,lambda.50,lambda.51,lambda.52,lambda.53,lambda.54,lambda.55,lambda.56,lambda.57,lambda.58,lambda.59,lambda.60,lambda.61,lambda.62,lambda.63,lambda.64,lambda.65,lambda.66,lambda.67,lambda.68,lambda.69,lambda.70,lambda.71,lambda.72,lambda.73,lambda.74,lambda.75,lambda.76,lambda.77,lambda.78,lambda.79,lambda.80,lambda.81,lambda.82,lambda.83,lambda.84,lambda.85,lambda.86,lambda.87,lambda.88,lambda.89,lambda.90,lambda.91,lambda.92,lambda.93,lambda.94,lambda.95,lambda.96,lambda.97,lambda.98,lambda.99,lambda.100,tau,sigma
0,-0.339463,0.0597076,0.00138626,0.233857,0.142871,-0.901793,0.712606,-0.0955178,-0.00907161,0.26639,-0.128934,1.33743,0.413253,-0.106926,-0.928334,-0.543236,-0.0447698,-0.106542,-0.147347,-0.0899822,-0.473799,-0.0956747,-0.114053,-0.0321968,0.0802973,2.59821,0.0449429,0.319036,-0.0473598,-1.18626,-1.97401,-0.0300882,-0.143485,-0.012079,0.287593,-0.387569,-0.228349,-0.741022,-0.0644638,0.0554582,-0.296918,0.317612,-0.953368,0.257477,0.266521,-0.120855,0.358422,-0.890253,-0.946474,-0.186557,0.993584,0.0508488,-0.0128142,0.369057,-0.515879,0.315571,0.241386,0.662453,0.059377,0.217727,-0.191076,0.0461347,1.29196,-0.0267859,1.15731e-05,-0.191234,0.478508,0.432833,0.153373,-0.141132,-0.397375,-0.026597,-0.195578,0.0425121,-0.122256,1.13402,-0.342226,0.295075,0.708426,-0.254939,-0.227544,-0.152677,-0.11214,-0.249322,0.18069,0.324423,0.405821,0.0613988,0.371728,-0.887187,-0.164848,-0.0197754,-0.941202,0.2005,1.39535,0.0247147,0.0497783,-0.17582,1.32663,0.468898,0.16526,1.73106,0.504968,0.500261,0.511565,0.667724,0.430207,0.51196,0.40517,0.237206,0.277483,0.23814,1.01884,0.205414,1.31601,1.35686,0.454059,1.48466,0.258019,0.354534,0.687649,0.194292,0.434301,0.116109,0.138243,1.37467,0.625379,0.482864,0.781099,2.10326,1.25838,0.253998,0.515573,0.377277,0.102242,0.655254,0.532211,0.934695,2.15611,0.306296,0.377273,0.343301,2.72927,0.343579,0.650708,1.00824,1.45117,0.450526,1.16573,0.575883,3.1385,0.324034,0.626391,0.573166,1.04633,0.912329,1.06542,0.466478,0.278451,0.620872,0.648409,0.0969827,1.14702,0.429134,0.428293,0.193755,0.474854,1.49391,1.07239,0.178375,0.960474,0.28628,0.409042,0.743285,2.13645,0.764046,0.171553,0.32731,1.59789,0.555365,1.07509,0.287918,0.707528,0.398242,0.314769,0.136242,0.38451,0.139375,0.177021,2.29124,0.694249,0.312777,0.378335,0.312738,1.58848,0.453977,0.780995,1.90185,1.05215,1.87441,0.190164,1.34835,4.17729e+09
0,-1.04202,-0.1987,-0.290336,0.394872,-0.200983,-1.08815,0.969705,-0.639598,-0.161096,-0.257653,0.0282549,1.54244,0.295537,-0.0691078,-0.975497,-1.03341,-0.00746711,-0.166442,0.167727,0.538291,-0.00205686,0.0510012,-0.32269,0.219158,-0.139544,2.14409,-0.241436,0.192169,-0.0382045,-1.05646,-1.23296,-0.210523,-0.147615,0.358914,0.0292928,-0.51741,-0.0933657,-0.749432,0.0232371,0.475793,0.258647,-0.196536,-1.01038,0.197453,0.155695,-0.504965,0.68371,-0.60401,-0.7445,0.0431984,0.455765,-0.083506,0.113651,0.349889,-0.974637,0.714132,0.797199,-0.371187,0.126939,0.230006,-0.338597,-0.283179,1.04191,0.414135,-0.185129,0.0589061,0.127454,0.100449,0.28884,-0.155386,0.0470219,-0.138497,-0.174097,0.354313,-0.0966797,1.24846,-0.23267,-0.0802385,0.35518,-0.394922,-0.397018,-0.0480249,-0.0770894,-0.0757067,-0.397719,0.331852,0.210218,-0.226076,-0.298044,-0.524214,-0.35547,0.0172252,-0.305185,0.813325,1.54036,0.22965,0.133803,0.16612,1.06825,0.553042,-0.0627643,1.20197,0.171928,0.713441,0.296849,0.624605,0.611783,0.806247,2.69542,0.0383996,1.15616,0.639621,0.221102,0.287962,1.01026,3.53288,0.462507,0.57416,0.0889963,0.230119,0.304261,0.143107,0.662903,1.73333,0.674207,1.6369,0.754918,0.0825322,0.452101,3.24254,1.30769,2.19146,0.440392,0.250965,0.0240794,1.89946,0.73834,0.883405,0.281443,0.627826,1.10619,0.20983,3.27877,0.431153,0.228776,0.187256,0.700957,0.142157,0.664498,0.0896831,2.50433,1.58349,0.544785,0.503575,0.486021,1.10378,0.630608,0.447793,0.063687,0.501141,0.285384,0.405245,0.942994,0.445993,1.06308,0.0650172,0.570857,0.215475,0.121987,0.199068,0.266457,0.727873,0.555368,0.360417,0.137546,0.989721,1.70147,0.107211,0.209595,0.386436,0.93409,0.777456,1.71988,0.339247,0.146102,0.16222,0.979288,0.273855,0.577465,0.425416,0.415068,0.388182,0.748303,0.256126,1.10685,1.4877,0.103629,0.303904,0.502136,0.292767,0.533495,1.34394,33.1095
0,-0.451307,-0.0576022,-0.088538,-0.0183118,0.119799,-0.712829,0.457416,-0.680921,-0.0629864,-0.10633,0.192534,1.48719,0.380348,-0.0272024,-0.887591,-0.680074,0.0929287,-0.183485,0.257142,0.0851519,0.115359,0.363027,-0.118017,-0.110207,-0.246667,1.88856,-0.113229,-0.104815,-0.0260657,-1.61855,-1.61922,-0.11409,-0.0175871,-0.172296,0.169035,-0.507689,-0.286448,-0.905964,-0.369896,0.218652,0.18782,0.369331,-1.05381,-0.235126,0.340954,-0.143841,0.299377,-0.48543,0.123184,0.257799,0.835419,0.0266939,0.0956088,0.460973,-0.619502,0.183007,0.735417,0.108827,0.0143784,0.0936134,0.112489,0.0310544,1.2395,0.0910927,-0.130651,0.399002,0.807418,0.022878,-0.0305253,-0.126436,0.147499,-0.0391415,-0.299838,0.0459769,-0.519394,1.77528,0.0521335,-0.0259498,0.446806,-0.226457,-0.3214,0.159215,0.112088,-0.326546,-0.22363,-0.0702787,-0.0507991,0.133914,0.258346,-0.401668,-0.0074896,-0.071825,-0.522661,-0.44901,2.06984,0.312673,-0.0953176,0.210318,1.5342,0.672567,0.247451,0.323098,0.240535,0.400906,0.602451,1.20665,0.444631,0.545031,1.95072,0.402911,0.723838,3.5878,1.07036,0.518084,0.2826,0.937778,1.92421,0.432522,2.38448,0.387232,0.045201,0.133466,1.57589,0.495433,0.65542,1.21594,0.812541,0.389203,0.637685,0.607831,1.75145,0.332417,0.439813,0.178422,0.267408,6.15812,0.128761,0.452698,0.550113,2.6948,0.0555539,1.75939,1.32912,0.142631,0.783235,0.893651,2.54192,0.502943,0.412437,0.271349,0.853564,1.87871,0.476008,0.319434,0.76268,0.825623,1.05044,1.40994,0.0697735,1.17219,0.119759,0.301892,0.488837,0.298769,1.8218,0.480811,0.731489,0.692784,0.585145,0.468009,0.480481,0.744599,0.363343,0.544982,0.735518,0.41653,0.874657,1.51085,1.57129,1.05795,0.427151,0.105231,0.153392,0.516026,0.720424,0.54338,0.601022,0.692714,0.878736,1.06302,0.165825,0.591911,1.86745,0.564027,1.76621,0.964101,0.284326,0.15929,0.710982,0.850007,0.255432,1.26054,13130.6
0,-0.300093,0.340812,-0.0695602,0.392867,0.0674812,-0.729196,1.12975,0.319258,-0.305237,-0.0749275,0.111085,1.32039,0.343559,0.0108223,-0.653702,-0.576847,-0.344643,-0.245809,-0.187161,0.112362,0.0587971,-0.164196,-0.313622,0.183461,-0.285995,2.59924,-0.327153,0.0983197,-0.0747947,-1.4664,-1.84344,0.20629,0.291043,-0.135423,0.0330082,-0.236389,-0.146108,-0.754342,-0.112613,0.327135,0.0243772,0.640083,-1.07876,-0.463513,0.115838,0.180252,0.75192,-0.52627,-0.552059,0.010333,0.0784849,0.206132,0.159235,-0.174515,-0.943163,0.368359,0.726415,-0.517989,-0.0245034,0.233693,-0.150006,-0.0275164,1.39206,-0.147181,-0.221372,0.00810265,0.837842,0.168411,-0.0118778,-0.10925,-0.118827,0.168857,-0.424381,0.142307,-0.192293,1.88303,-0.26052,0.00100809,0.560216,-0.121547,-0.380795,0.0206547,0.124724,0.000645152,-0.226864,0.14354,0.152408,0.0976013,-0.283878,-0.563423,-0.222867,-0.121458,-0.27762,0.54125,1.19662,0.0649299,-0.152154,0.266585,1.26102,0.263822,0.179649,0.771125,0.0993269,1.12677,0.219203,0.737333,0.730449,1.11816,3.24576,0.170882,0.268576,1.13122,0.569735,0.389722,0.883992,1.23135,0.178862,0.623431,0.176831,0.331697,1.83711,0.45052,0.824529,0.0766541,0.60468,4.76394,0.348392,0.475038,0.136979,1.45688,2.24012,0.950598,0.437744,0.266298,0.320069,0.259022,0.306079,0.372094,0.643639,2.30629,0.426751,1.779,0.534931,0.655543,0.446954,0.0692369,0.612787,1.5344,1.66862,0.402612,0.386279,1.58143,0.837789,0.206477,0.493257,0.128324,0.643001,0.138098,0.0660516,0.221936,0.121125,0.222486,1.43305,0.232992,0.881531,0.550404,0.823762,0.117119,0.661425,0.199336,0.27262,0.161243,0.30411,1.13994,0.476345,1.22736,1.5513,0.639047,0.5878,0.891008,0.180312,0.148269,0.722152,0.0504273,1.11562,0.558542,0.530047,0.235167,0.354325,0.987682,0.136344,0.258822,0.840623,0.642103,2.48046,0.184315,0.308423,0.113078,0.536572,0.62519,0.144375,1.3904,1.8148e+07
0,-0.569059,0.313486,0.156849,0.176213,0.035258,-0.813232,1.64422,-0.169323,-0.216446,-0.133869,0.310948,1.65224,0.575007,0.0806428,-0.838417,-0.966994,0.0239734,-0.190988,0.210587,0.430829,-0.310304,0.430048,-0.0206787,0.292379,-0.308823,1.90939,0.245963,-0.0168253,0.00193507,-1.30866,-2.52651,0.446415,0.154165,0.194631,0.0910197,-0.087892,-0.222943,-0.912268,-0.155448,0.243455,0.0751047,0.748448,-1.02809,0.210159,0.412733,0.0772645,0.98594,-0.400161,-0.806034,0.356844,0.903361,-0.0349067,-0.0888798,0.107885,-0.733163,0.539981,0.750393,-0.112963,0.227718,-0.0444809,-0.167968,-0.0890007,1.06255,-0.0149759,-0.309273,0.0311318,0.530985,0.332064,0.430942,0.112279,-0.187131,0.36518,-0.247052,-0.119307,-0.330745,1.14027,-0.263034,0.261472,0.525426,-0.323339,-0.576125,-0.0372608,-0.0533576,-0.252941,-0.664282,0.0872153,0.349527,0.143199,-0.160871,-0.714655,-0.161993,-0.227519,-0.371452,-0.261338,1.70367,-0.0257676,0.108708,-0.292744,1.78713,0.362356,0.481549,1.05797,0.121949,0.86326,0.207328,0.651412,0.605388,0.360575,0.277758,0.131712,0.403198,1.38651,1.66717,2.74099,0.473658,0.824626,0.11415,0.258412,0.713152,0.345222,0.758805,0.377745,0.164057,0.292304,0.0926923,1.01447,1.08951,4.82076,0.180571,6.71525,2.12103,0.365084,0.562187,0.201965,1.21651,0.488786,0.866119,2.1924,0.482167,1.3269,0.71695,0.516621,0.815153,0.778998,0.258485,0.457026,1.38311,2.31255,0.178824,0.275613,0.823384,0.638833,0.0743059,0.183974,0.590547,1.08103,1.66311,0.325013,0.881246,0.500562,0.232339,0.1849,0.728903,0.07719,0.631247,0.804263,0.616194,0.268566,0.39701,1.03597,0.124039,0.202269,1.52826,3.44871,1.97634,1.83329,0.484926,0.137132,0.471657,0.653995,1.07734,0.666007,1.28051,0.577137,0.706658,0.193968,0.557543,0.0585438,0.668631,0.515839,0.13596,0.642372,0.279407,0.819411,0.216769,0.25074,1.24089,0.258101,2.49273,0.386473,0.270391,1.2586,35.7057
0,-0.871162,0.308811,-0.072741,0.390476,0.0659033,-0.478043,1.40263,0.477118,0.151739,-0.0255644,0.0359135,1.46971,0.409906,-0.0912384,-0.764599,-0.832269,-0.135809,-0.030062,0.144065,0.113139,0.116879,0.310604,0.262131,0.19857,-0.355581,2.26491,0.130531,0.22574,-0.191477,-1.53369,-2.33591,-0.179809,0.289871,-0.384644,0.156092,-0.888828,-0.0528337,-0.638161,-0.503346,0.170603,0.291147,0.625094,-1.03874,0.705718,0.290012,-0.577639,0.679696,-0.755707,-0.51764,-0.0247538,0.591243,-0.219373,0.163413,0.476671,-0.79697,0.579185,0.822715,0.433164,-0.195252,0.30998,-0.354065,-0.0834645,1.21668,0.117319,-0.0324211,-0.0315734,0.557299,-0.0778546,0.103223,0.00678154,-0.225553,0.379808,-0.383497,-0.0619094,-0.181356,0.0508013,-0.203738,-0.166141,0.947499,-0.168502,-0.22184,0.108229,0.115373,-0.222619,-0.713089,0.677974,0.0634044,0.280744,0.194288,-0.398233,0.0363667,-0.333349,-0.35947,0.0171618,1.37628,0.0549766,-0.0262452,0.0988998,1.28885,0.239421,-0.153602,0.423645,0.720196,1.61346,0.698729,0.986949,1.72742,0.433406,0.149941,0.580884,0.482969,0.674225,0.49304,1.02033,1.07622,0.52695,1.22158,0.190615,0.105593,0.0805367,0.365469,0.425972,0.23063,0.197152,2.21134,1.23632,0.742943,1.61286,0.0678438,2.75577,0.484511,0.732169,0.203697,0.691294,0.0323574,0.273152,0.412232,0.784831,0.86143,0.0928522,0.158045,0.987426,1.47354,1.55895,0.258432,0.991416,0.309147,1.1314,1.70852,0.170447,2.94439,0.118117,0.727924,0.194148,0.881869,1.20944,1.35997,0.737365,0.124153,0.35182,0.170691,0.580645,0.974832,0.147151,0.294257,0.638337,1.24775,0.356256,1.67519,0.20235,0.653216,0.96542,0.228834,0.726601,0.0718834,3.38969,0.839649,0.285442,0.737364,1.25679,0.413682,2.30026,0.283754,0.349775,0.23975,0.121961,0.762777,0.257252,0.2073,1.97417,0.0761966,0.0696858,0.271752,0.73903,1.31848,0.0230959,1.54104,0.258362,2.57866,0.282471,0.136616,1.23557,5777.23
0,-0.57957,0.434929,0.288355,0.611148,-0.00221751,-0.763748,1.18581,-0.289604,0.112976,0.209528,-0.0493953,1.31478,0.46658,0.162125,-0.623207,-0.871642,-0.128818,0.0345116,-0.0396859,0.186026,-0.222192,-0.092146,-0.0979006,0.0978679,0.0459855,2.46838,-0.0703036,0.476147,0.0650553,-1.37036,-1.70962,0.206814,-0.383489,-0.0877289,0.494661,-0.29669,-0.0108133,-0.793339,-0.199463,0.487782,0.101898,0.767292,-0.806154,-0.202653,-0.231275,0.0171538,0.620123,-0.529982,-0.149938,0.0237847,-0.0567101,0.0918162,0.279556,0.231504,-0.598519,0.348976,0.832299,0.390029,0.137418,0.375512,-0.0736238,-0.0309143,1.45819,0.265422,-0.146528,-0.258313,0.401962,-0.227513,0.221165,-0.0705037,-0.0232529,0.243598,-0.237983,-0.370801,-0.168634,1.61282,-0.272378,-0.181036,0.837972,0.166506,-0.288507,0.109637,0.0965416,0.0269311,0.15177,0.340572,-0.388847,0.208145,-0.168461,-0.606795,-0.0556677,-0.174588,-0.227252,0.397563,1.31292,0.335803,0.0850476,0.317441,1.49896,0.374828,0.226809,1.22515,0.202846,0.38765,0.275758,3.0295,0.70433,0.596667,0.188144,5.60873,0.0564968,1.5335,0.730654,0.888534,1.24257,0.668165,0.371193,0.687589,0.159152,1.66154,1.9326,0.301493,0.300944,0.350037,0.303658,1.2592,0.446329,0.477125,0.477937,1.73796,1.29996,0.52095,1.66154,0.263536,0.742308,0.962877,0.393119,0.518054,0.161678,0.168941,0.754346,1.01877,0.596367,0.408709,0.246016,1.56899,0.964553,0.923231,1.88008,0.0858118,0.456521,0.47718,0.250523,1.61776,0.862261,0.635225,0.57696,0.281304,0.812651,0.462836,0.194807,0.369367,0.513737,1.66682,0.54622,2.297,0.338975,0.0792629,0.210821,0.570692,0.091405,0.0659493,0.233463,1.1714,0.624572,0.922904,0.418704,0.00881417,1.96599,0.367089,0.180259,0.156872,0.30672,0.254748,0.397323,0.853733,0.0819449,2.56461,0.130272,0.184814,0.353959,0.146335,0.532757,0.437815,1.75742,0.0511268,0.226839,0.137251,2.28673,0.946849,0.225545,1.30738,22.5142
0,-0.670807,0.118778,-0.151947,0.188725,0.284581,-0.315619,0.899697,-0.66027,-0.2276,-0.22391,-0.0396631,1.62698,0.512017,-0.262767,-0.775206,-0.754689,-0.0890808,-0.122977,-0.262275,-0.212371,0.0771695,0.100363,0.317422,0.104327,-0.105728,2.22364,0.196939,-0.0994,-0.0783165,-1.3586,-2.126,-0.0685865,0.201121,0.27577,0.0407659,-0.148903,-0.219625,-0.794867,-0.290105,0.0139451,-0.030811,0.411068,-0.612864,0.287316,0.118574,-0.404725,1.13555,-0.721933,-0.594289,0.107816,0.837881,-0.257823,-0.0689245,-0.0029018,-0.555421,0.142016,0.548647,0.253766,0.146879,0.151053,-0.134027,-0.103499,0.864391,-0.127443,-0.683176,0.039781,0.743981,0.184299,-0.195176,-0.0501146,0.129119,0.0257588,-0.161259,-0.146069,-0.100752,0.532758,-0.27614,0.164315,0.756223,-0.214052,-0.504609,-0.160254,0.242622,-0.325427,-0.245951,-0.0788617,0.133214,0.260968,-0.290544,-0.762042,0.11074,-0.197532,-0.605035,0.426168,1.22644,-0.0822365,-0.0368504,0.191445,1.56909,0.326748,0.2804,0.0928808,0.0728385,0.260187,0.650086,0.89844,0.673946,0.165044,0.0244969,0.08655,0.608899,1.90657,0.438742,0.193901,0.341329,0.521758,0.979682,0.696786,0.350085,1.95535,0.622802,1.0554,0.80218,0.546241,1.05692,2.14885,0.625634,1.39666,0.713264,4.11763,1.63254,0.791539,1.44599,0.409216,0.377262,0.494953,0.446008,0.707097,0.166588,0.869209,1.67429,0.22547,0.770986,0.338675,0.0442462,0.755011,0.568345,0.855962,0.57011,0.732786,1.25301,0.760059,1.20116,0.122174,0.886577,0.366809,0.808257,0.298895,0.0664888,0.311698,0.140154,0.261418,0.355069,0.240815,0.312561,0.687595,0.532994,2.60221,0.76248,0.369866,0.195047,0.0450142,0.420243,0.341378,0.276386,1.50576,10.3605,0.482412,1.83726,0.135297,1.25319,0.539815,0.497362,3.08547,0.0741362,1.44253,1.57064,2.03664,0.439077,1.28764,0.209713,0.660192,1.1633,0.0549016,2.13813,0.593584,0.555027,0.155828,1.46012,0.606576,0.560488,1.34033,5.2021e+07
0,-0.573161,0.202566,-0.479216,0.181671,-0.0134523,-0.858952,0.737429,0.324447,0.17357,-0.0597688,-0.178263,1.20496,0.414739,0.268742,-1.19564,-0.845667,-0.131909,-0.0659079,0.210443,-0.186541,0.0235348,0.463996,-0.00664125,0.164456,-0.0876534,2.83039,0.238572,0.459284,0.34868,-1.45493,-2.53054,0.0864597,-0.103009,0.316846,0.0826818,-0.339704,-0.214551,-0.856496,-0.447425,-0.0263219,0.149147,0.99277,-1.15415,0.629534,-0.40318,-0.420435,0.794202,-0.734975,-0.660507,0.00977391,0.572751,0.0611199,0.188935,0.251556,-0.809711,0.300894,0.289752,-0.474194,0.0878035,0.0880466,-0.0445525,-0.0090047,1.30501,-0.147292,-0.131618,0.275809,-0.017525,0.228611,0.244343,-0.118874,0.0209585,0.0347863,-0.250363,-0.358058,-0.147189,1.59423,-0.271546,-0.124934,0.666167,-0.123091,-0.175531,0.0651097,0.214701,-0.255126,-0.298172,-0.161448,0.0158287,-0.102173,-0.036607,-0.472084,0.127261,0.103272,-0.685684,0.438907,1.01736,-0.0139835,0.139361,0.616471,1.08152,0.338827,0.338916,0.260126,0.752792,3.6194,0.440416,5.27332,1.1049,4.64431,0.196289,0.372766,2.72583,0.537189,0.54437,0.592889,0.14638,0.850576,0.462691,0.367005,0.2217,0.206567,0.269442,0.155599,0.472031,2.76433,0.327496,2.0906,0.73494,0.222939,0.470516,1.43919,3.3307,2.39195,0.0907628,0.239098,0.0509673,0.907685,8.35603,0.496711,1.16014,0.0857998,0.878235,0.309483,1.40122,1.11216,0.164552,0.354026,0.793357,0.399667,0.196359,0.131113,1.36576,0.196761,0.658481,0.280332,0.510285,3.35314,0.613416,0.310667,0.16516,0.308504,0.249422,0.136118,2.32138,0.181303,0.0974086,0.49845,0.339061,1.43173,0.201513,0.607081,0.846716,0.809194,0.117891,0.680943,0.136705,0.514223,0.739524,0.203819,1.49537,0.378817,0.0840486,1.1388,0.02192,1.25502,0.988659,1.49139,0.773598,0.409401,3.545,0.56576,0.144582,0.638086,1.05292,0.811973,4.94618,3.22446,0.115987,0.520755,1.51816,0.395731,0.76195,1.26829,1.74607e+07
0,-0.763961,0.336646,-0.361513,-0.0113365,-0.0384545,-0.619059,0.353158,0.417541,-0.329136,-0.197777,-0.0912776,1.12201,0.697746,0.0274631,-0.82584,-0.598705,0.128229,-0.109694,0.294004,0.0468768,0.0717484,0.14508,-0.253703,0.312962,-0.230144,2.27982,-0.19844,0.283255,-0.106556,-1.2881,-1.9813,0.547156,-0.0479134,-0.137468,0.208074,-0.374133,-0.262864,-0.866828,-0.308639,0.41704,0.0150513,0.139194,-0.599062,0.183111,0.313861,-0.391673,0.589406,-0.404824,-0.573731,0.296233,1.37706,-0.0800994,-0.0311985,0.373819,-0.972243,0.684657,0.577013,0.338335,0.0113576,0.243353,-0.234484,-0.0294383,1.23759,0.195983,-0.0797377,0.0461373,0.484142,0.228002,0.101675,-0.302691,0.0444097,-0.0669368,-0.214294,-0.241756,-0.40064,0.93128,0.0307228,-0.107034,0.594719,0.150092,-0.385492,-0.394791,0.196688,0.217537,-0.0130457,0.393472,-0.550606,0.228207,-0.0765604,-0.409186,0.0271931,0.253329,0.157752,0.103908,1.06682,0.00521794,-0.0840799,0.0263823,1.40286,0.37015,0.133283,0.519176,0.138615,0.397391,0.521479,0.635291,0.461587,0.178681,0.692907,0.388702,0.316052,7.6437,0.928988,0.398781,0.321903,1.53355,0.0940793,0.20547,1.3753,1.72828,0.0943343,0.164092,1.48437,0.480224,1.81938,3.14592,0.312059,0.280238,0.498684,1.4133,1.38825,1.67125,0.141833,0.158375,0.214053,0.399754,0.453252,0.775979,0.156168,0.160835,0.463371,1.29162,0.819361,0.509852,1.24613,2.2883,1.41782,0.285244,0.32623,0.82983,2.97372,0.540769,0.0623644,1.50134,0.967509,0.846772,0.730475,0.551148,0.37463,1.62519,0.188684,0.529928,1.79453,0.904269,0.331284,1.77846,1.37925,0.753437,0.306264,1.18883,0.562037,0.610617,0.626296,0.547017,1.7629,0.38828,0.181896,2.72898,0.706672,1.09184,0.442043,0.840732,0.28732,0.296938,0.251053,0.729286,0.296108,0.0523769,0.483127,1.83332,0.349701,4.92893,0.26577,0.212489,0.876796,0.243882,0.724441,0.274213,0.713939,0.629584,0.942127,1.33184,426582
0,-0.32162,0.186161,0.0047475,0.308373,-0.095613,-0.473939,-0.170094,-0.216093,0.0875558,-0.0930995,-0.0776238,1.1801,0.513305,0.101369,-0.536834,-0.914344,0.082435,-0.240842,-0.0586482,-0.0415211,-0.249828,0.267645,-0.164357,-0.0925936,-0.239491,2.44542,0.155559,0.228828,-0.0996238,-1.4935,-1.28871,-0.119018,-0.0615533,0.126885,-0.17151,-0.281746,-0.0726,-0.640712,-0.0284716,0.0936849,0.0975804,0.306973,-1.12105,0.589905,0.599056,0.0284082,0.947748,-0.344724,-0.487166,0.381329,0.799875,-0.235103,0.0422919,0.587693,-0.587629,0.363625,0.468518,-0.263273,0.365695,0.454479,-0.273448,-0.286102,1.16388,-0.157602,-0.0385038,0.229378,0.604278,0.0302448,0.0706203,-0.0313874,0.0142331,0.198718,-0.158728,0.391803,-0.0901516,1.49877,-0.20443,0.0674593,0.695721,-0.198504,-0.518283,0.0258003,-0.020261,-0.283776,-0.110285,0.286404,0.11848,0.488865,-0.164116,-0.709786,0.0148828,0.206774,-0.39737,0.90094,1.49612,0.156815,0.0970391,-0.0509401,1.545,0.54101,-0.00851933,0.22961,0.137555,0.844063,1.0887,2.1721,0.261276,0.276897,5.50088,0.227871,2.41046,0.343417,0.251038,0.0464633,0.211524,2.22363,0.573031,0.0972716,0.0707483,0.373475,0.516655,0.996049,0.526591,0.671332,0.472929,2.21634,0.345879,0.447483,0.398062,1.0086,0.836111,0.133006,0.517393,1.04211,0.191391,0.389216,2.37537,1.00167,0.196391,0.0981197,1.59284,0.221552,1.11516,0.458423,3.30787,0.442258,0.397832,1.5181,0.495652,1.32437,0.943685,0.119551,0.180326,0.282889,0.657656,0.172245,1.60781,0.401451,0.668308,0.249406,3.46146,1.38341,1.87437,0.0682604,0.483462,0.440124,1.29091,0.518909,0.314457,0.685356,0.480027,0.249436,0.551083,0.50899,0.228563,0.685562,2.65295,0.682721,1.63,0.533376,0.419639,0.980622,0.454303,0.152943,0.195629,1.49375,2.92203,0.217802,0.224983,1.57555,0.180608,0.322207,0.209637,0.179224,1.75166,1.65431,0.172724,0.32373,2.05635,0.237294,0.324297,1.49672,6.80928e+09
